doc_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,country
ad782a854b39d1b3,0.0008219023253654534,0.00017670291292132587,0.000448450133555422,0.0001923138132867537,0.00030065541087019034,2.236741179462714e-06,0.0016745404726560972,1.762025524679198e-05,0.0020334691935709197,0.00016775808348053328,0.000536426252705625,0.0010803127481833477,0.002407333196261536,0.0012310157420444058,0.0015155483934401208,0.0005412928564295403,0.0013955471222986333,0.001049384366189686,0.0032930242855371706,0.00025935865161111257,0.0007019132825283194,0.001369993285244568,0.0025382366058561744,0.002035867502416299,0.0005184253188902595,Spain
b03073832e558af6,0.0034753053702594725,0.000735466615384263,0.0001410609747760035,0.0037882769759282338,0.0007915687722061828,6.292725316831188e-06,0.002163421763593604,5.1627819005747375e-05,0.0024204329829733947,0.0001158802543788063,0.0002508700829923324,0.0017778270653660353,0.0008431493267586469,0.0007839159359841766,0.0005868311207080214,0.0008223044170416944,0.001105952515237894,0.00045614050810466447,0.0008963372357797597,0.00040486410744926715,0.0001811804594801797,0.00030276848034803145,0.0003311036162076634,0.0005095423830245335,0.0004937712817418894,United States
b47ec45230a87173,0.005218212376719464,7.942364540149902e-05,0.0004722747521709503,0.0007851558670462418,0.0001245521336215101,3.2100145408254065e-06,0.004191747078156093,6.89552579570416e-06,0.0022275348744746283,3.7056106208002414e-05,0.00041406513125830834,0.0034149961893631953,0.0034066529245449294,0.0029775970258416173,0.0009937044540628724,0.0002555328472703635,0.0008270453640630981,0.0010924233618139784,0.00039147684122715155,0.00022066653243389288,8.378512686158417e-05,0.00033029129852591446,6.430328200563152e-05,0.00015552238286534512,0.0011542931159836472,Türkiye
c48953e5af5e14af,0.0017811345795560776,0.0005429096696445538,6.733679038159273e-05,0.0024794326301546157,0.001243217362315504,8.161593427460075e-06,0.003482949707538542,5.9375839505108625e-05,0.005180040717000763,0.00011861331521257505,0.0002885538263975585,0.00033237493849620683,0.00022664060774101196,0.0004038826756440312,0.00014045810873161314,0.000273080943133558,0.00048030848983681595,0.00016472275999073792,0.0003782195140592737,0.00043269585830835107,9.803845468762266e-05,0.0001835992960472714,0.0008944753337077471,0.0004961347827191851,0.001915951074735255,Australia
c4ff9acdbf7b94e7,0.004521311266620873,0.0014840442206166423,0.00021447209201409323,0.0035945692178476893,0.0019614542584699877,1.253412376908928e-05,0.004666934943711996,7.573018122125311e-05,0.0035630748751844794,0.0001363625573549815,0.00027580109810519405,0.00019931966032915986,0.0005551964033310086,0.001058093096084727,0.0010096496779952303,0.0019616121745410662,0.0004655176425126136,0.0002668121151957802,0.0013340025083820827,0.0006316603481718811,0.0002895611341373851,0.0004871243568836664,0.0002872918459673905,0.0010033079452083425,0.00046570718470383176,China
c8d232765c5a650c,0.0026587505748514213,0.0013871780304807292,3.0317539483891545e-05,4.070330799843409e-05,0.00125140770596158,5.737449680099288e-06,0.0008044058732199718,2.2004018764405517e-05,0.005162459471257988,7.515037422453656e-05,0.0022038077232509183,0.005607800163026748,0.00011085058007894459,0.0021309157561849095,3.096566773177329e-05,0.0021001796879027003,0.0018724083824373078,0.00016819969552669514,0.002150985391864351,0.0012103548006712973,0.0007745086353636981,0.0009073713998193887,0.00034261605269628886,0.00043744821458524606,0.0005793978402241008,Türkiye
cf6f31c5581dcdf5,0.0008822271115393547,0.00013377783223295398,4.8419625055031005e-06,0.0014441164792140817,0.0021537242117955955,2.7206555046319963e-06,0.0006371857627401058,9.120383462544469e-05,0.00015458266552010778,0.0002113954193222014,0.0003491188601318,0.00011710033341003415,0.00012395075674512463,0.0013253244470978287,0.00040271702772366264,0.00028112162728177373,0.00033486855818146095,0.00032345801902484723,0.00018998901155628414,0.00015961361484885764,0.00015688517012669908,0.00020488718496622715,0.00014010030302102832,0.00015342111771535796,0.0004133463763136525,Austria
d00983bcd9f935b8,0.0019442131908224039,0.0006274267620069697,4.579838738599107e-05,0.0023488678619908174,0.0007160795428150939,3.06596765043863e-06,0.0010900900035633813,0.0003120858965374198,0.006194271962982151,0.0001580501506184492,0.0004855540676306966,0.0007260141594367462,0.00032273975985583407,0.0007304144444149021,0.0003640867700867641,0.0009739326391343006,0.00046221039128062445,0.0002591023771782081,0.000874597531810838,0.00023953521345845957,0.0004320512669755712,0.0001852751658486801,0.0006432551129896398,0.0005816872632173523,0.0005752798807335079,Austria
d6c2938f89334a5e,0.000674811128237317,0.0001958031744088512,6.661944301093345e-05,0.00017650873693950714,0.00017351560336286356,4.79462049240807e-07,0.0002453919431127313,1.0081153851725622e-05,0.00026716193398233735,0.00022048838744060962,0.001056902060053038,0.00018415991633687103,0.0008849586919415906,0.000765549917632745,0.002402880269654973,0.0017566978698807668,0.001260369961977588,0.0013821749987955698,0.0007732573279688928,0.0003549797894406912,0.000885018238742479,0.00028102644400297954,0.0009834097601356278,0.0010043624419504838,0.0006878808754715158,Malta
e5c7b413ec22c1f5,0.0021878015543996417,0.0008857481796327413,0.00010412741745141189,0.001847564944193273,0.00039380210106152146,1.544673323574986e-05,0.0028168234512914417,0.0001280519496880588,0.017218545917257754,0.0002557676584882728,0.0004991888317240897,0.003866688438747941,0.0023506998836978427,0.0007185876484676729,0.0015862649689341007,0.0011211471886484552,0.00206389217327041,0.00039354565041819145,0.0027984296668420146,0.0010895717431833266,0.0001337664091470571,0.0004743934441480601,0.0010126638501652624,0.0009781206615836128,0.0011376432637359459,Croatia
