row,doc_id,chunk_id
18098,61813bfc4303afee,61813bfc4303afee_00235
18099,61813bfc4303afee,61813bfc4303afee_00236
18100,61813bfc4303afee,61813bfc4303afee_00237
18101,61813bfc4303afee,61813bfc4303afee_00238
18102,61813bfc4303afee,61813bfc4303afee_00239
18103,61813bfc4303afee,61813bfc4303afee_00240
18104,61813bfc4303afee,61813bfc4303afee_00241
18105,61813bfc4303afee,61813bfc4303afee_00242
18106,61813bfc4303afee,61813bfc4303afee_00243
18107,61813bfc4303afee,61813bfc4303afee_00244
18108,61813bfc4303afee,61813bfc4303afee_00245
18109,61813bfc4303afee,61813bfc4303afee_00246
18110,61813bfc4303afee,61813bfc4303afee_00247
18111,61813bfc4303afee,61813bfc4303afee_00248
18112,61813bfc4303afee,61813bfc4303afee_00249
18113,61813bfc4303afee,61813bfc4303afee_00250
18114,61813bfc4303afee,61813bfc4303afee_00251
18115,61813bfc4303afee,61813bfc4303afee_00252
18116,61813bfc4303afee,61813bfc4303afee_00253
18117,61813bfc4303afee,61813bfc4303afee_00254
18118,61813bfc4303afee,61813bfc4303afee_00255
18119,61813bfc4303afee,61813bfc4303afee_00256
18120,61813bfc4303afee,61813bfc4303afee_00257
18121,61813bfc4303afee,61813bfc4303afee_00258
18122,61813bfc4303afee,61813bfc4303afee_00259
18123,61813bfc4303afee,61813bfc4303afee_00260
18124,61813bfc4303afee,61813bfc4303afee_00261
18125,61813bfc4303afee,61813bfc4303afee_00262
18126,61813bfc4303afee,61813bfc4303afee_00263
18127,61813bfc4303afee,61813bfc4303afee_00264
18128,61813bfc4303afee,61813bfc4303afee_00265
18129,61813bfc4303afee,61813bfc4303afee_00266
18130,61813bfc4303afee,61813bfc4303afee_00267
18131,61813bfc4303afee,61813bfc4303afee_00268
18132,61813bfc4303afee,61813bfc4303afee_00269
18133,61813bfc4303afee,61813bfc4303afee_00270
18134,61813bfc4303afee,61813bfc4303afee_00271
18135,61813bfc4303afee,61813bfc4303afee_00272
18136,61813bfc4303afee,61813bfc4303afee_00273
18137,61813bfc4303afee,61813bfc4303afee_00274
18138,61813bfc4303afee,61813bfc4303afee_00275
18139,61813bfc4303afee,61813bfc4303afee_00276
18140,61813bfc4303afee,61813bfc4303afee_00277
18141,61813bfc4303afee,61813bfc4303afee_00278
18142,61813bfc4303afee,61813bfc4303afee_00279
18143,61813bfc4303afee,61813bfc4303afee_00280
18144,61813bfc4303afee,61813bfc4303afee_00281
18145,61813bfc4303afee,61813bfc4303afee_00282
18146,61813bfc4303afee,61813bfc4303afee_00283
18147,61813bfc4303afee,61813bfc4303afee_00284
18148,61813bfc4303afee,61813bfc4303afee_00285
18149,61813bfc4303afee,61813bfc4303afee_00286
18150,61813bfc4303afee,61813bfc4303afee_00287
18151,61813bfc4303afee,61813bfc4303afee_00288
18152,61813bfc4303afee,61813bfc4303afee_00289
18153,61813bfc4303afee,61813bfc4303afee_00290
18154,61813bfc4303afee,61813bfc4303afee_00291
18155,61813bfc4303afee,61813bfc4303afee_00292
18156,61813bfc4303afee,61813bfc4303afee_00293
18157,61813bfc4303afee,61813bfc4303afee_00294
18158,61813bfc4303afee,61813bfc4303afee_00295
18159,61813bfc4303afee,61813bfc4303afee_00296
18160,61813bfc4303afee,61813bfc4303afee_00297
18161,61813bfc4303afee,61813bfc4303afee_00298
18162,61813bfc4303afee,61813bfc4303afee_00299
18163,61813bfc4303afee,61813bfc4303afee_00300
18164,61813bfc4303afee,61813bfc4303afee_00301
18165,61813bfc4303afee,61813bfc4303afee_00302
18166,61813bfc4303afee,61813bfc4303afee_00303
18167,61813bfc4303afee,61813bfc4303afee_00304
18168,61813bfc4303afee,61813bfc4303afee_00305
18169,61813bfc4303afee,61813bfc4303afee_00306
18170,61813bfc4303afee,61813bfc4303afee_00307
18171,61813bfc4303afee,61813bfc4303afee_00308
18172,61813bfc4303afee,61813bfc4303afee_00309
18173,61813bfc4303afee,61813bfc4303afee_00310
18174,61813bfc4303afee,61813bfc4303afee_00311
18175,61813bfc4303afee,61813bfc4303afee_00312
18176,61813bfc4303afee,61813bfc4303afee_00313
18177,61813bfc4303afee,61813bfc4303afee_00314
18178,61813bfc4303afee,61813bfc4303afee_00315
18179,61813bfc4303afee,61813bfc4303afee_00316
18180,61813bfc4303afee,61813bfc4303afee_00317
18181,61813bfc4303afee,61813bfc4303afee_00318
18182,61813bfc4303afee,61813bfc4303afee_00319
18183,61813bfc4303afee,61813bfc4303afee_00320
18184,61813bfc4303afee,61813bfc4303afee_00321
18185,61813bfc4303afee,61813bfc4303afee_00322
18186,61813bfc4303afee,61813bfc4303afee_00323
18187,61813bfc4303afee,61813bfc4303afee_00324
18188,61813bfc4303afee,61813bfc4303afee_00325
18189,61813bfc4303afee,61813bfc4303afee_00326
18190,61813bfc4303afee,61813bfc4303afee_00327
18191,61813bfc4303afee,61813bfc4303afee_00328
18192,61813bfc4303afee,61813bfc4303afee_00329
18193,61813bfc4303afee,61813bfc4303afee_00330
18194,61813bfc4303afee,61813bfc4303afee_00331
18195,61813bfc4303afee,61813bfc4303afee_00332
18196,61813bfc4303afee,61813bfc4303afee_00333
18197,61813bfc4303afee,61813bfc4303afee_00334
18198,61813bfc4303afee,61813bfc4303afee_00335
18199,61813bfc4303afee,61813bfc4303afee_00336
18200,61813bfc4303afee,61813bfc4303afee_00337
18201,61813bfc4303afee,61813bfc4303afee_00338
18202,61813bfc4303afee,61813bfc4303afee_00339
18203,61813bfc4303afee,61813bfc4303afee_00340
18204,61813bfc4303afee,61813bfc4303afee_00341
18205,61813bfc4303afee,61813bfc4303afee_00342
18206,61813bfc4303afee,61813bfc4303afee_00343
18207,61813bfc4303afee,61813bfc4303afee_00344
18208,61813bfc4303afee,61813bfc4303afee_00345
18209,61813bfc4303afee,61813bfc4303afee_00346
18210,61f3e16ffeecc07e,61f3e16ffeecc07e_00000
18211,61f3e16ffeecc07e,61f3e16ffeecc07e_00001
18212,61f3e16ffeecc07e,61f3e16ffeecc07e_00002
18213,61f3e16ffeecc07e,61f3e16ffeecc07e_00003
18214,61f3e16ffeecc07e,61f3e16ffeecc07e_00004
18215,61f3e16ffeecc07e,61f3e16ffeecc07e_00005
18216,61f3e16ffeecc07e,61f3e16ffeecc07e_00006
18217,61f3e16ffeecc07e,61f3e16ffeecc07e_00007
18218,61f3e16ffeecc07e,61f3e16ffeecc07e_00008
18219,61f3e16ffeecc07e,61f3e16ffeecc07e_00009
18220,61f3e16ffeecc07e,61f3e16ffeecc07e_00010
18221,61f3e16ffeecc07e,61f3e16ffeecc07e_00011
18222,61f3e16ffeecc07e,61f3e16ffeecc07e_00012
18223,61f3e16ffeecc07e,61f3e16ffeecc07e_00013
18224,61f3e16ffeecc07e,61f3e16ffeecc07e_00014
18225,61f3e16ffeecc07e,61f3e16ffeecc07e_00015
18226,61f3e16ffeecc07e,61f3e16ffeecc07e_00016
18227,61f3e16ffeecc07e,61f3e16ffeecc07e_00017
18228,61f3e16ffeecc07e,61f3e16ffeecc07e_00018
18229,61f3e16ffeecc07e,61f3e16ffeecc07e_00019
18230,61f3e16ffeecc07e,61f3e16ffeecc07e_00020
18231,61f3e16ffeecc07e,61f3e16ffeecc07e_00021
18232,61f3e16ffeecc07e,61f3e16ffeecc07e_00022
18233,61f3e16ffeecc07e,61f3e16ffeecc07e_00023
18234,61f3e16ffeecc07e,61f3e16ffeecc07e_00024
18235,61f3e16ffeecc07e,61f3e16ffeecc07e_00025
18236,61f3e16ffeecc07e,61f3e16ffeecc07e_00026
18237,61f3e16ffeecc07e,61f3e16ffeecc07e_00027
18238,61f3e16ffeecc07e,61f3e16ffeecc07e_00028
18239,61f3e16ffeecc07e,61f3e16ffeecc07e_00029
18240,61f3e16ffeecc07e,61f3e16ffeecc07e_00030
18241,61f3e16ffeecc07e,61f3e16ffeecc07e_00031
18242,61f3e16ffeecc07e,61f3e16ffeecc07e_00032
18243,61f3e16ffeecc07e,61f3e16ffeecc07e_00033
18244,61f3e16ffeecc07e,61f3e16ffeecc07e_00034
18245,61f3e16ffeecc07e,61f3e16ffeecc07e_00035
18246,61f3e16ffeecc07e,61f3e16ffeecc07e_00036
18247,61f3e16ffeecc07e,61f3e16ffeecc07e_00037
18248,61f3e16ffeecc07e,61f3e16ffeecc07e_00038
18249,61f3e16ffeecc07e,61f3e16ffeecc07e_00039
18250,61f3e16ffeecc07e,61f3e16ffeecc07e_00040
18251,61f3e16ffeecc07e,61f3e16ffeecc07e_00041
18252,61f3e16ffeecc07e,61f3e16ffeecc07e_00042
18253,61f3e16ffeecc07e,61f3e16ffeecc07e_00043
18254,61f3e16ffeecc07e,61f3e16ffeecc07e_00044
18255,61f3e16ffeecc07e,61f3e16ffeecc07e_00045
18256,61f3e16ffeecc07e,61f3e16ffeecc07e_00046
18257,61f3e16ffeecc07e,61f3e16ffeecc07e_00047
18258,61f3e16ffeecc07e,61f3e16ffeecc07e_00048
18259,61f3e16ffeecc07e,61f3e16ffeecc07e_00049
18260,61f3e16ffeecc07e,61f3e16ffeecc07e_00050
18261,62a380f0643b8a3a,62a380f0643b8a3a_00000
18262,62a380f0643b8a3a,62a380f0643b8a3a_00001
18263,62a380f0643b8a3a,62a380f0643b8a3a_00002
18264,62a380f0643b8a3a,62a380f0643b8a3a_00003
18265,62a380f0643b8a3a,62a380f0643b8a3a_00004
18266,62a380f0643b8a3a,62a380f0643b8a3a_00005
18267,62a380f0643b8a3a,62a380f0643b8a3a_00006
18268,62a380f0643b8a3a,62a380f0643b8a3a_00007
18269,62a380f0643b8a3a,62a380f0643b8a3a_00008
18270,62a380f0643b8a3a,62a380f0643b8a3a_00009
18271,62a380f0643b8a3a,62a380f0643b8a3a_00010
18272,62a380f0643b8a3a,62a380f0643b8a3a_00011
18273,62a380f0643b8a3a,62a380f0643b8a3a_00012
18274,62a380f0643b8a3a,62a380f0643b8a3a_00013
18275,62a380f0643b8a3a,62a380f0643b8a3a_00014
18276,62a380f0643b8a3a,62a380f0643b8a3a_00015
18277,62a380f0643b8a3a,62a380f0643b8a3a_00016
18278,62a380f0643b8a3a,62a380f0643b8a3a_00017
18279,62a380f0643b8a3a,62a380f0643b8a3a_00018
18280,62a380f0643b8a3a,62a380f0643b8a3a_00019
18281,62a380f0643b8a3a,62a380f0643b8a3a_00020
18282,62a380f0643b8a3a,62a380f0643b8a3a_00021
18283,62a380f0643b8a3a,62a380f0643b8a3a_00022
18284,62a380f0643b8a3a,62a380f0643b8a3a_00023
18285,62a380f0643b8a3a,62a380f0643b8a3a_00024
18286,62a380f0643b8a3a,62a380f0643b8a3a_00025
18287,62a380f0643b8a3a,62a380f0643b8a3a_00026
18288,62a380f0643b8a3a,62a380f0643b8a3a_00027
18289,62a380f0643b8a3a,62a380f0643b8a3a_00028
18290,62a380f0643b8a3a,62a380f0643b8a3a_00029
18291,62a380f0643b8a3a,62a380f0643b8a3a_00030
18292,62a380f0643b8a3a,62a380f0643b8a3a_00031
18293,62a380f0643b8a3a,62a380f0643b8a3a_00032
18294,62a380f0643b8a3a,62a380f0643b8a3a_00033
18295,62a380f0643b8a3a,62a380f0643b8a3a_00034
18296,62a380f0643b8a3a,62a380f0643b8a3a_00035
18297,62a380f0643b8a3a,62a380f0643b8a3a_00036
18298,631f5aefb769a13b,631f5aefb769a13b_00000
18299,631f5aefb769a13b,631f5aefb769a13b_00001
18300,631f5aefb769a13b,631f5aefb769a13b_00002
18301,631f5aefb769a13b,631f5aefb769a13b_00003
18302,631f5aefb769a13b,631f5aefb769a13b_00004
18303,631f5aefb769a13b,631f5aefb769a13b_00005
18304,6335f88fcef742a2,6335f88fcef742a2_00000
18305,6335f88fcef742a2,6335f88fcef742a2_00001
18306,6335f88fcef742a2,6335f88fcef742a2_00002
18307,6335f88fcef742a2,6335f88fcef742a2_00003
18308,6335f88fcef742a2,6335f88fcef742a2_00004
18309,6335f88fcef742a2,6335f88fcef742a2_00005
18310,6335f88fcef742a2,6335f88fcef742a2_00006
18311,6335f88fcef742a2,6335f88fcef742a2_00007
18312,6335f88fcef742a2,6335f88fcef742a2_00008
18313,6335f88fcef742a2,6335f88fcef742a2_00009
18314,6335f88fcef742a2,6335f88fcef742a2_00010
18315,6335f88fcef742a2,6335f88fcef742a2_00011
18316,6335f88fcef742a2,6335f88fcef742a2_00012
18317,6335f88fcef742a2,6335f88fcef742a2_00013
18318,6335f88fcef742a2,6335f88fcef742a2_00014
18319,6335f88fcef742a2,6335f88fcef742a2_00015
18320,6335f88fcef742a2,6335f88fcef742a2_00016
18321,6335f88fcef742a2,6335f88fcef742a2_00017
18322,6335f88fcef742a2,6335f88fcef742a2_00018
18323,6335f88fcef742a2,6335f88fcef742a2_00019
18324,6335f88fcef742a2,6335f88fcef742a2_00020
18325,6335f88fcef742a2,6335f88fcef742a2_00021
18326,6335f88fcef742a2,6335f88fcef742a2_00022
18327,6335f88fcef742a2,6335f88fcef742a2_00023
18328,6335f88fcef742a2,6335f88fcef742a2_00024
18329,6335f88fcef742a2,6335f88fcef742a2_00025
18330,6335f88fcef742a2,6335f88fcef742a2_00026
18331,6335f88fcef742a2,6335f88fcef742a2_00027
18332,6335f88fcef742a2,6335f88fcef742a2_00028
18333,6335f88fcef742a2,6335f88fcef742a2_00029
18334,6335f88fcef742a2,6335f88fcef742a2_00030
18335,6335f88fcef742a2,6335f88fcef742a2_00031
18336,6335f88fcef742a2,6335f88fcef742a2_00032
18337,6335f88fcef742a2,6335f88fcef742a2_00033
18338,6335f88fcef742a2,6335f88fcef742a2_00034
18339,6335f88fcef742a2,6335f88fcef742a2_00035
18340,6335f88fcef742a2,6335f88fcef742a2_00036
18341,6335f88fcef742a2,6335f88fcef742a2_00037
18342,6335f88fcef742a2,6335f88fcef742a2_00038
18343,6335f88fcef742a2,6335f88fcef742a2_00039
18344,6335f88fcef742a2,6335f88fcef742a2_00040
18345,6335f88fcef742a2,6335f88fcef742a2_00041
18346,6335f88fcef742a2,6335f88fcef742a2_00042
18347,6335f88fcef742a2,6335f88fcef742a2_00043
18348,6335f88fcef742a2,6335f88fcef742a2_00044
18349,6335f88fcef742a2,6335f88fcef742a2_00045
18350,6335f88fcef742a2,6335f88fcef742a2_00046
18351,6335f88fcef742a2,6335f88fcef742a2_00047
18352,6335f88fcef742a2,6335f88fcef742a2_00048
18353,6335f88fcef742a2,6335f88fcef742a2_00049
18354,6335f88fcef742a2,6335f88fcef742a2_00050
18355,6335f88fcef742a2,6335f88fcef742a2_00051
18356,6335f88fcef742a2,6335f88fcef742a2_00052
18357,647e1295dbbde2da,647e1295dbbde2da_00000
18358,647e1295dbbde2da,647e1295dbbde2da_00001
18359,647e1295dbbde2da,647e1295dbbde2da_00002
18360,649512d2adeec002,649512d2adeec002_00000
18361,649512d2adeec002,649512d2adeec002_00001
18362,649512d2adeec002,649512d2adeec002_00002
18363,649512d2adeec002,649512d2adeec002_00003
18364,64caac1fb58ac120,64caac1fb58ac120_00000
18365,64caac1fb58ac120,64caac1fb58ac120_00001
18366,64caac1fb58ac120,64caac1fb58ac120_00002
18367,64eb078c05c001c9,64eb078c05c001c9_00000
18368,64eb078c05c001c9,64eb078c05c001c9_00001
18369,64eb078c05c001c9,64eb078c05c001c9_00002
18370,64eb078c05c001c9,64eb078c05c001c9_00003
18371,64eb078c05c001c9,64eb078c05c001c9_00004
18372,64eb078c05c001c9,64eb078c05c001c9_00005
18373,64eb078c05c001c9,64eb078c05c001c9_00006
18374,64eb078c05c001c9,64eb078c05c001c9_00007
18375,64eb078c05c001c9,64eb078c05c001c9_00008
18376,64eb078c05c001c9,64eb078c05c001c9_00009
18377,64eb078c05c001c9,64eb078c05c001c9_00010
18378,64eb078c05c001c9,64eb078c05c001c9_00011
18379,64eb078c05c001c9,64eb078c05c001c9_00012
18380,64eb078c05c001c9,64eb078c05c001c9_00013
18381,64eb078c05c001c9,64eb078c05c001c9_00014
18382,64eb078c05c001c9,64eb078c05c001c9_00015
18383,65526d9c52247a99,65526d9c52247a99_00000
18384,65526d9c52247a99,65526d9c52247a99_00001
18385,65526d9c52247a99,65526d9c52247a99_00002
18386,65526d9c52247a99,65526d9c52247a99_00003
18387,65526d9c52247a99,65526d9c52247a99_00004
18388,65526d9c52247a99,65526d9c52247a99_00005
18389,65526d9c52247a99,65526d9c52247a99_00006
18390,65526d9c52247a99,65526d9c52247a99_00007
18391,65526d9c52247a99,65526d9c52247a99_00008
18392,65526d9c52247a99,65526d9c52247a99_00009
18393,65526d9c52247a99,65526d9c52247a99_00010
18394,65526d9c52247a99,65526d9c52247a99_00011
18395,65526d9c52247a99,65526d9c52247a99_00012
18396,65526d9c52247a99,65526d9c52247a99_00013
18397,65526d9c52247a99,65526d9c52247a99_00014
18398,65526d9c52247a99,65526d9c52247a99_00015
18399,65526d9c52247a99,65526d9c52247a99_00016
18400,65526d9c52247a99,65526d9c52247a99_00017
18401,65526d9c52247a99,65526d9c52247a99_00018
18402,65526d9c52247a99,65526d9c52247a99_00019
18403,65526d9c52247a99,65526d9c52247a99_00020
18404,65526d9c52247a99,65526d9c52247a99_00021
18405,65526d9c52247a99,65526d9c52247a99_00022
18406,65526d9c52247a99,65526d9c52247a99_00023
18407,65526d9c52247a99,65526d9c52247a99_00024
18408,65c8436ae13d3377,65c8436ae13d3377_00000
18409,65c8436ae13d3377,65c8436ae13d3377_00001
18410,65c8436ae13d3377,65c8436ae13d3377_00002
18411,65c8436ae13d3377,65c8436ae13d3377_00003
18412,65c8436ae13d3377,65c8436ae13d3377_00004
18413,65c8436ae13d3377,65c8436ae13d3377_00005
18414,65c8436ae13d3377,65c8436ae13d3377_00006
18415,65c8436ae13d3377,65c8436ae13d3377_00007
18416,65f46c3b632759a6,65f46c3b632759a6_00000
18417,65f46c3b632759a6,65f46c3b632759a6_00001
18418,65f46c3b632759a6,65f46c3b632759a6_00002
18419,65f46c3b632759a6,65f46c3b632759a6_00003
18420,65f46c3b632759a6,65f46c3b632759a6_00004
18421,65f46c3b632759a6,65f46c3b632759a6_00005
18422,65f46c3b632759a6,65f46c3b632759a6_00006
18423,65f46c3b632759a6,65f46c3b632759a6_00007
18424,65f46c3b632759a6,65f46c3b632759a6_00008
18425,65f46c3b632759a6,65f46c3b632759a6_00009
18426,65f46c3b632759a6,65f46c3b632759a6_00010
18427,65f46c3b632759a6,65f46c3b632759a6_00011
18428,65f46c3b632759a6,65f46c3b632759a6_00012
18429,65f46c3b632759a6,65f46c3b632759a6_00013
18430,65f46c3b632759a6,65f46c3b632759a6_00014
18431,65f46c3b632759a6,65f46c3b632759a6_00015
18432,65f46c3b632759a6,65f46c3b632759a6_00016
18433,65f46c3b632759a6,65f46c3b632759a6_00017
18434,65f46c3b632759a6,65f46c3b632759a6_00018
18435,65f46c3b632759a6,65f46c3b632759a6_00019
18436,65f46c3b632759a6,65f46c3b632759a6_00020
18437,65f46c3b632759a6,65f46c3b632759a6_00021
18438,65f46c3b632759a6,65f46c3b632759a6_00022
18439,65f46c3b632759a6,65f46c3b632759a6_00023
18440,65f46c3b632759a6,65f46c3b632759a6_00024
18441,65f46c3b632759a6,65f46c3b632759a6_00025
18442,65f46c3b632759a6,65f46c3b632759a6_00026
18443,65f46c3b632759a6,65f46c3b632759a6_00027
18444,65f46c3b632759a6,65f46c3b632759a6_00028
18445,65f46c3b632759a6,65f46c3b632759a6_00029
18446,65f46c3b632759a6,65f46c3b632759a6_00030
18447,65f46c3b632759a6,65f46c3b632759a6_00031
18448,65f46c3b632759a6,65f46c3b632759a6_00032
18449,65f46c3b632759a6,65f46c3b632759a6_00033
18450,65f46c3b632759a6,65f46c3b632759a6_00034
18451,65f46c3b632759a6,65f46c3b632759a6_00035
18452,65f46c3b632759a6,65f46c3b632759a6_00036
18453,65f46c3b632759a6,65f46c3b632759a6_00037
18454,65f46c3b632759a6,65f46c3b632759a6_00038
18455,65f46c3b632759a6,65f46c3b632759a6_00039
18456,65f46c3b632759a6,65f46c3b632759a6_00040
18457,65f46c3b632759a6,65f46c3b632759a6_00041
18458,65f46c3b632759a6,65f46c3b632759a6_00042
18459,65f46c3b632759a6,65f46c3b632759a6_00043
18460,65f46c3b632759a6,65f46c3b632759a6_00044
18461,65f46c3b632759a6,65f46c3b632759a6_00045
18462,66298207d4f16e63,66298207d4f16e63_00000
18463,66298207d4f16e63,66298207d4f16e63_00001
18464,66298207d4f16e63,66298207d4f16e63_00002
18465,66298207d4f16e63,66298207d4f16e63_00003
18466,66298207d4f16e63,66298207d4f16e63_00004
18467,66298207d4f16e63,66298207d4f16e63_00005
18468,66298207d4f16e63,66298207d4f16e63_00006
18469,66298207d4f16e63,66298207d4f16e63_00007
18470,66298207d4f16e63,66298207d4f16e63_00008
18471,66298207d4f16e63,66298207d4f16e63_00009
18472,66bb0a600381c417,66bb0a600381c417_00000
18473,66bb0a600381c417,66bb0a600381c417_00001
18474,66bb0a600381c417,66bb0a600381c417_00002
18475,66bb0a600381c417,66bb0a600381c417_00003
18476,66bb0a600381c417,66bb0a600381c417_00004
18477,66cc68bd87ff4e59,66cc68bd87ff4e59_00000
18478,66cc68bd87ff4e59,66cc68bd87ff4e59_00001
18479,66cc68bd87ff4e59,66cc68bd87ff4e59_00002
18480,66cc68bd87ff4e59,66cc68bd87ff4e59_00003
18481,66cc68bd87ff4e59,66cc68bd87ff4e59_00004
18482,66cc68bd87ff4e59,66cc68bd87ff4e59_00005
18483,66cc68bd87ff4e59,66cc68bd87ff4e59_00006
18484,66cc68bd87ff4e59,66cc68bd87ff4e59_00007
18485,66cc68bd87ff4e59,66cc68bd87ff4e59_00008
18486,66cc68bd87ff4e59,66cc68bd87ff4e59_00009
18487,66cc68bd87ff4e59,66cc68bd87ff4e59_00010
18488,66cc68bd87ff4e59,66cc68bd87ff4e59_00011
18489,66cc68bd87ff4e59,66cc68bd87ff4e59_00012
18490,66cc68bd87ff4e59,66cc68bd87ff4e59_00013
18491,66cc68bd87ff4e59,66cc68bd87ff4e59_00014
18492,66cc68bd87ff4e59,66cc68bd87ff4e59_00015
18493,66cc68bd87ff4e59,66cc68bd87ff4e59_00016
18494,66cc68bd87ff4e59,66cc68bd87ff4e59_00017
18495,66cc68bd87ff4e59,66cc68bd87ff4e59_00018
18496,66cc68bd87ff4e59,66cc68bd87ff4e59_00019
18497,66cc68bd87ff4e59,66cc68bd87ff4e59_00020
18498,66cc68bd87ff4e59,66cc68bd87ff4e59_00021
18499,66cc68bd87ff4e59,66cc68bd87ff4e59_00022
18500,66cc68bd87ff4e59,66cc68bd87ff4e59_00023
18501,66cc68bd87ff4e59,66cc68bd87ff4e59_00024
18502,66cc68bd87ff4e59,66cc68bd87ff4e59_00025
18503,66cc68bd87ff4e59,66cc68bd87ff4e59_00026
18504,66cc68bd87ff4e59,66cc68bd87ff4e59_00027
18505,66cc68bd87ff4e59,66cc68bd87ff4e59_00028
18506,66cc68bd87ff4e59,66cc68bd87ff4e59_00029
18507,66cc68bd87ff4e59,66cc68bd87ff4e59_00030
18508,66cc68bd87ff4e59,66cc68bd87ff4e59_00031
18509,66cc68bd87ff4e59,66cc68bd87ff4e59_00032
18510,66cc68bd87ff4e59,66cc68bd87ff4e59_00033
18511,66cc68bd87ff4e59,66cc68bd87ff4e59_00034
18512,66cc68bd87ff4e59,66cc68bd87ff4e59_00035
18513,66cc68bd87ff4e59,66cc68bd87ff4e59_00036
18514,66cc68bd87ff4e59,66cc68bd87ff4e59_00037
18515,66cc68bd87ff4e59,66cc68bd87ff4e59_00038
18516,66cc68bd87ff4e59,66cc68bd87ff4e59_00039
18517,66cc68bd87ff4e59,66cc68bd87ff4e59_00040
18518,66cc68bd87ff4e59,66cc68bd87ff4e59_00041
18519,66cc68bd87ff4e59,66cc68bd87ff4e59_00042
18520,66cc68bd87ff4e59,66cc68bd87ff4e59_00043
18521,66cc68bd87ff4e59,66cc68bd87ff4e59_00044
18522,66cc68bd87ff4e59,66cc68bd87ff4e59_00045
18523,66cc68bd87ff4e59,66cc68bd87ff4e59_00046
18524,66cc68bd87ff4e59,66cc68bd87ff4e59_00047
18525,66cc68bd87ff4e59,66cc68bd87ff4e59_00048
18526,66cc68bd87ff4e59,66cc68bd87ff4e59_00049
18527,66cc68bd87ff4e59,66cc68bd87ff4e59_00050
18528,66cc68bd87ff4e59,66cc68bd87ff4e59_00051
18529,66cc68bd87ff4e59,66cc68bd87ff4e59_00052
18530,66cc68bd87ff4e59,66cc68bd87ff4e59_00053
18531,66cc68bd87ff4e59,66cc68bd87ff4e59_00054
18532,66cc68bd87ff4e59,66cc68bd87ff4e59_00055
18533,66cc68bd87ff4e59,66cc68bd87ff4e59_00056
18534,66cdd979e1cb23d2,66cdd979e1cb23d2_00000
18535,66cdd979e1cb23d2,66cdd979e1cb23d2_00001
18536,66cdd979e1cb23d2,66cdd979e1cb23d2_00002
18537,66cdd979e1cb23d2,66cdd979e1cb23d2_00003
18538,66cdd979e1cb23d2,66cdd979e1cb23d2_00004
18539,66cdd979e1cb23d2,66cdd979e1cb23d2_00005
18540,66cdd979e1cb23d2,66cdd979e1cb23d2_00006
18541,66cdd979e1cb23d2,66cdd979e1cb23d2_00007
18542,66cdd979e1cb23d2,66cdd979e1cb23d2_00008
18543,66cdd979e1cb23d2,66cdd979e1cb23d2_00009
18544,66cdd979e1cb23d2,66cdd979e1cb23d2_00010
18545,66cdd979e1cb23d2,66cdd979e1cb23d2_00011
18546,66cdd979e1cb23d2,66cdd979e1cb23d2_00012
18547,66cdd979e1cb23d2,66cdd979e1cb23d2_00013
18548,66cdd979e1cb23d2,66cdd979e1cb23d2_00014
18549,66cdd979e1cb23d2,66cdd979e1cb23d2_00015
18550,66cdd979e1cb23d2,66cdd979e1cb23d2_00016
18551,66cdd979e1cb23d2,66cdd979e1cb23d2_00017
18552,67f79bb5aa7be641,67f79bb5aa7be641_00000
18553,67f79bb5aa7be641,67f79bb5aa7be641_00001
18554,67f79bb5aa7be641,67f79bb5aa7be641_00002
18555,67f79bb5aa7be641,67f79bb5aa7be641_00003
18556,67f79bb5aa7be641,67f79bb5aa7be641_00004
18557,67f79bb5aa7be641,67f79bb5aa7be641_00005
18558,67f79bb5aa7be641,67f79bb5aa7be641_00006
18559,67f79bb5aa7be641,67f79bb5aa7be641_00007
18560,67f79bb5aa7be641,67f79bb5aa7be641_00008
18561,67f79bb5aa7be641,67f79bb5aa7be641_00009
18562,67f79bb5aa7be641,67f79bb5aa7be641_00010
18563,67f79bb5aa7be641,67f79bb5aa7be641_00011
18564,67f79bb5aa7be641,67f79bb5aa7be641_00012
18565,67f79bb5aa7be641,67f79bb5aa7be641_00013
18566,67f79bb5aa7be641,67f79bb5aa7be641_00014
18567,67f79bb5aa7be641,67f79bb5aa7be641_00015
18568,67f79bb5aa7be641,67f79bb5aa7be641_00016
18569,6854c4228d77806d,6854c4228d77806d_00000
18570,6854c4228d77806d,6854c4228d77806d_00001
18571,6854c4228d77806d,6854c4228d77806d_00002
18572,6854c4228d77806d,6854c4228d77806d_00003
18573,68af2c487942202d,68af2c487942202d_00000
18574,68af2c487942202d,68af2c487942202d_00001
18575,6918bb65a9bd2041,6918bb65a9bd2041_00000
18576,6918bb65a9bd2041,6918bb65a9bd2041_00001
18577,6918bb65a9bd2041,6918bb65a9bd2041_00002
18578,6918bb65a9bd2041,6918bb65a9bd2041_00003
18579,6918bb65a9bd2041,6918bb65a9bd2041_00004
18580,6977471ab99d6016,6977471ab99d6016_00000
18581,6977471ab99d6016,6977471ab99d6016_00001
18582,6977471ab99d6016,6977471ab99d6016_00002
18583,6977471ab99d6016,6977471ab99d6016_00003
18584,6977471ab99d6016,6977471ab99d6016_00004
18585,6977471ab99d6016,6977471ab99d6016_00005
18586,6977471ab99d6016,6977471ab99d6016_00006
