doc_id,chunk_id,sentence_text,sentence_index_in_chunk,d_lemma,d_surface,d_class,d_polarity,d_method,i_head_lemma,i_phrase_text,i_has_conj,i_method,c_texts,c_types,c_cues,c_count,b_text,b_cue,b_found,a_raw_text,a_head,a_class,a_method,a_is_conjoined,o_local_present,o_local_text,o_local_type,o_local_cue,statement_type_candidate
03807803a9187364,12242,"17 Upon such request of the chair of the Commission, the 18 head of such department or agency shall furnish such in-19 formation to the Commission.",0,shall,shall,obligation,positive,modal_aux,furnish,furnish such in-19 formation to the Commission,False,modal_head,,,,0,,,False,the 18 head of such department or agency,head,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12243,20 (o) P OSTAL SERVICES.—The Commission may use 21 the United States mail in the same manner and under the 22 same conditions as Federal departments and agencies.,0,may,may,permission,positive,modal_aux,use,use 21 the United States mail,False,modal_head,in the same manner and under the 22 same conditions as Federal departments and agencies,prep_phrase,in,1,SERVICES,sentence,True,SERVICES.—The Commission,commission,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12245,"Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7, 2021 (10:22 a.m.) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml (827574|9) 1000 sion, the Administrator of General Services, in consulta-1 tion with the Commission, shall identify and make avail-2 able suitable excess space within the Federal space inven-3 tory to house the operations of the Commission.",0,shall,shall,obligation,positive,modal_aux,identify|make,identify|make avail-2 able suitable excess space,True,modal_head,,,,0,Services,sentence,True,"Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7 , 2021 ( 10:22 a.m. )",h,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12246,"If the Ad-4 ministrator is not able to make such suitable excess space 5 available within such 30-day period, the Commission may 6 lease space to the extent the funds are available.",0,may,may,permission,positive,lexical_fallback,,,False,predicate_xcomp,If the Ad-4 ministrator is not able to make such suitable excess space 5 available within such 30 - day period,trigger_clause,if,1,,,False,the Commission,commission,explicit,nsubj,False,False,,,,other_low_confidence
03807803a9187364,12247,"7 (q) REMOVAL OF MEMBERS.—A member may be re-8 moved from the Commission for cause by the individual 9 serving in the position responsible for the original appoint-10 ment of such member under subsection (b)(1),",0,may,may,permission,positive,modal_aux,be,be,False,modal_head,,,,0,,,False,7 ( q ) REMOVAL OF MEMBERS.—A member,removal,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12249,"A vacancy created by 14 the removal of a member under this subsection shall not 15 affect the powers of the Commission, and shall be filled 16 in the same manner as the original appointment was 17 made.",0,shall,shall,prohibition,negative,modal_aux,15|fill,15|filled 16,True,modal_head,,,,0,,,False,A vacancy created by 14 the removal of a member under this subsection,vacancy,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12250,18 (r) TERMINATION.—The Commission shall terminate 19 18 months after the date on which it submits the final 20 report required by subsection (g).,0,shall,shall,obligation,positive,modal_aux,terminate,terminate,False,modal_head,19 18 months after the date on which it submits the final 20 report required by subsection ( g,prep_phrase,after,1,,,False,TERMINATION.—The Commission,commission,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12254,"23 (a) IN GENERAL.—Not later than January 15, 2022, 24 and every 90 days thereafter through December 31, 2025, 25 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01000 Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7, 2021 (10:22 a.m.) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml (827574|9) 1001 the Under Secretary of Defense for Policy, in consultation 1 with the Chairman of the Joint Chiefs of Staff and the 2 Under Secretary of Defense for Intelligence and Security, 3 shall provide to the congressional defense committees an 4 unclassified and classified briefing on the security situa-5 tion in Afghanistan and ongoing Department of Defense 6 efforts to counter terrorist groups in Afghanistan.",0,shall,shall,obligation,positive,modal_aux,provide,provide an 4 unclassified and classified briefing on the security situa-5 tion in Afghanistan and ongoing Department of Defense 6 efforts to counter terrorist groups in Afghanistan,False,modal_head,in consultation 1 with the Chairman of the Joint Chiefs of Staff and the 2 Under Secretary of Defense for Intelligence and Security,prep_phrase,in,1,,,False,"23 ( a ) IN GENERAL.—Not later than January 15 , 2022 , 24 and every 90 days thereafter through December 31 , 2025 , 25 VerDate Nov 24 2008 10:22 Dec 07 , 2021 Jkt 000000 PO 00000 Frm 01000 Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7 , 2021 ( 10:22 a.m. ) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml ( 827574|9 ) 1001 the Under Secretary of Defense for Policy",h,explicit,nsubj,True,False,,,,norm_candidate
03807803a9187364,12255,7 (b) E LEMENTS.—Each briefing required by sub-8 section (a) shall include an assessment of each of the fol-9 lowing: 10 (1) The security situation in Afghanistan.,0,shall,shall,obligation,positive,modal_aux,include,include an assessment of each of the fol-9 lowing : 10 ( 1 ) The security situation in Afghanistan,False,modal_head,,,,0,assessment,aim_span,True,7 ( b ) E LEMENTS.—Each briefing required by sub-8 section ( a ),briefing,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12273,"— 11 (1) I N GENERAL .—Not later than 270 days 12 after the date of the enactment of this Act, the Sec-13 retary of Defense shall submit to the congressional 14 defense committees a plan to transition the funding 15 of non-conventional assisted recovery capabilities 16 from the authority provided under section 943 of the 17 Duncan Hunter National Defense Authorization Act 18 for Fiscal Year 2009 (Public Law 110–417; 122 19 Stat. 4578) to the authority provided under section 20 127f of title 10, United States Code.",0,shall,shall,obligation,positive,modal_aux,submit,submit a plan to transition the funding 15 of non - conventional assisted recovery capabilities 16 from the authority provided under section 943 of the 17 Duncan Hunter National Defense Authorization Act 18 for Fiscal Year 2009,False,modal_head,,,,0,,,False,the Sec-13 retary of Defense,retary,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12274,"21 (2) E LEMENTS.—The plan required by para-22 graph (1) shall include the following: 23 (A) An identification of the non-conven-24 tional assisted recovery capabilities to be 25 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01003",0,shall,shall,obligation,positive,modal_aux,include,"include the following : 23 ( A ) An identification of the non - conven-24 tional assisted recovery capabilities to be 25 VerDate Nov 24 2008 10:22 Dec 07 , 2021 Jkt 000000 PO 00000 Frm",False,modal_head,,,,0,,,False,21 ( 2 ) E LEMENTS.—The plan required by para-22 graph ( 1 ),plan,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12278,"6 (C) A description of the manner in which 7 the Secretary plans to ensure appropriate trans-8 parency of activities for non-conventional as-9 sisted recovery capabilities, and related funding, 10 in the annual report required under subsection 11 (e) of such section 127f.",0,,,,,,description,description,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,12281,"14 (b) M ODIFICATION OF AUTHORITY FOR EXPENDI-15 TURE OF FUNDS FOR CLANDESTINE ACTIVITIES THAT 16 SUPPORT OPERATIONAL PREPARATION OF THE ENVIRON-17 MENT.—Section 127f of title 10, United States Code, is 18 amended by adding at the end the following new sub-19 section: 20 ‘‘(f) N ON-CONVENTIONAL ASSISTED RECOVERY CA-21 PABILITIES.—Funding used to establish, develop, and 22 maintain non-conventional assisted recovery capabilities 23 under this section may only be obligated and expended 24 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01004",0,may,may,permission,positive,modal_aux,obligate|maintain|expend,"obligated|maintain non - conventional assisted recovery capabilities 23 under this section|expended 24 VerDate Nov 24 2008 10:22 Dec 07 , 2021 Jkt 000000 PO 00000 Frm 01004",True,modal_head,,,,0,,,False,,,implicit,no_subject,False,False,,,,norm_candidate
03807803a9187364,12285,3 (a) SHORT TITLE.—This section may be cited as the 4 ‘‘Afghanistan War Commission Act of 2021’’.,0,may,may,permission,positive,modal_aux,cite,cited,False,modal_head,,,,0,,,False,3 ( a ) SHORT TITLE.—This section,section,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12293,"13 (2) MEMBERSHIP.— 14 (A) C OMPOSITION.—The Commission shall 15 be composed of 16 members of whom— 16 (i) 1 shall be appointed by the Chair-17 man of the Committee on Armed Services 18 of the Senate; 19 (ii) 1 shall be appointed by the rank-20 ing member of the Committee on Armed 21 Services of the Senate; 22 (iii) 1 shall be appointed by the Chair-23 man of the Committee on Armed Services 24 of the House of Representatives; 25 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01006",0,shall,shall,obligation,positive,modal_aux,compose|appoint,composed|appointed,True,modal_head,,,,0,Services,sentence,True,13 ( 2 ) MEMBERSHIP . —,membership,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12294,"Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7, 2021 (10:22 a.m.) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml (827574|9) 1007 (iv) 1 shall be appointed by the rank-1 ing member of the Committee on Armed 2 Services of the House of Representatives; 3 (v) 1 shall be appointed by the Chair-4 man of the Committee on Foreign Rela-5 tions of the Senate; 6 (vi) 1 shall be appointed by the rank-7 ing member of the Committee on Foreign 8 Relations of the Senate; 9 (vii) 1 shall be appointed by the 10 Chairman of the Committee on Foreign 11 Affairs of the House of Representatives; 12 (viii) 1 shall be appointed by the 13 ranking member of the Committee on For-14 eign Affairs of the House of Representa-15 tives; 16 (ix) 1 shall be appointed by the Chair-17 man of the Select Committee on Intel-18 ligence of the Senate; 19 (x) 1 shall be appointed by the Vice 20 Chairman of the Select Committee on In-21 telligence of the Senate.",0,shall,shall,obligation,positive,modal_aux,appoint,appointed,False,modal_head,,,,0,Services,sentence,True,"Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7 , 2021 ( 10:22 a.m. ) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml ( 827574|9 ) 1007",h,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12295,"22 (xi) 1 shall be appointed by the Chair-23 man of the Permanent Select Committee 24 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01007",0,shall,shall,obligation,positive,modal_aux,appoint,appointed,False,modal_head,,,,0,,,False,22 ( xi ),22,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12297,g:\VHLC\120721\120721.004.xml (827574|9) 1008 on Intelligence of the House of Represent-1 atives; 2 (xii) 1 shall be appointed by the rank-3 ing member of the Permanent Select Com-4 mittee on Intelligence of the House of Rep-5 resentatives; 6 (xiii) 1 shall be appointed by the Ma-7 jority leader of the Senate; 8 (xiv) 1 shall be appointed by the Mi-9 nority leader of the Senate; 10 (xv) 1 shall be appointed by the 11 Speaker of the House of Representatives; 12 and 13 (xvi) 1 shall be appointed by the Mi-14 nority Leader of the House of Representa-15 tives.,0,shall,shall,obligation,positive,modal_aux,appoint,appointed,False,modal_head,,,,0,,,False,2 ( xii ) 1,1,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12298,"16 (B) Q UALIFICATIONS.—It is the sense of 17 Congress that each member of the Commission 18 appointed under subparagraph (A) should— 19 (i) have significant professional expe-20 rience in national security, such as a posi-21 tion in— 22 (I) the Department of Defense; 23 (II) the Department of State; 24 (III) the intelligence community; 25 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01008",0,should,should,obligation,positive,lexical_fallback,,,False,predicate_xcomp,,,,0,,,False,16 ( B ) Q UALIFICATIONS.—It,ualifications.—it,explicit,nsubj,False,False,,,,other_low_confidence
03807803a9187364,12300,"7 (C) P ROHIBITIONS.—A member of the 8 Commission appointed under subparagraph (A) 9 may not— 10 (i) be a current member of Congress; 11 (ii) be a former member of Congress 12 who served in Congress after January 3, 13 2001; 14 (iii) be a current or former registrant 15 under the Foreign Agents Registration Act 16 of 1938 (22 U.S.C. 611 et seq.); 17 (iv) have previously investigated Af-18 ghanistan policy or the war in Afghanistan 19 through employment in the office of a rel-20 evant inspector general; 21 (v) have been the sole owner or had a 22 majority stake in a company that held any 23 United States or coalition defense contract 24 providing goods or services to activities by 25 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01009",0,may,may,permission,positive,modal_aux,be,be,False,modal_head,,,,0,services,sentence,True,not — 10 ( i ),i,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12306,I N GENERAL .—The appointments 16 of the members of the Commission shall be 17 made not later than 60 days after the date 18 of enactment of this Act.,0,shall,shall,obligation,positive,modal_aux,be,be,False,modal_head,,,,0,,,False,I N GENERAL .—The appointments 16 of the members of the Commission,i,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12308,"MENT.—If an appointment under subpara-21 graph (A) is not made by the appointment 22 date specified in clause (i)— 23 (I) the authority to make such 24 appointment shall expire; and 25 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01010",0,shall,shall,obligation,positive,modal_aux,expire,expire,False,modal_head,,,,0,,,False,such 24 appointment,appointment,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12309,"Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7, 2021 (10:22 a.m.) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml (827574|9) 1011 (II) the number of members of 1 the Commission shall be reduced by 2 the number equal to the number of 3 appointments not made.",0,shall,shall,obligation,positive,modal_aux,reduce,reduced,False,modal_head,,,,0,,,False,"Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7 , 2021 ( 10:22 a.m. ) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml ( 827574|9 ) 1011 ( II )",h,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12312,I N GENERAL .—A member of the Com-6 mission shall be appointed for the life of the 7 Commission.,0,shall,shall,obligation,positive,modal_aux,appoint,appointed,False,modal_head,for the life of the 7 Commission,prep_phrase,for,1,,,False,I N GENERAL .—A member of the Com-6 mission,i,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12313,8 (B) V ACANCIES.—A vacancy in the Com-9 mission— 10 (i) shall not affect the powers of the 11 Commission; and 12 (ii) shall be filled in the same manner 13 as the original appointment.,0,shall,shall,prohibition,negative,modal_aux,affect|fill,affect the powers of the 11 Commission|filled,True,modal_head,,,,0,,,False,10 ( i ),i,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12314,"14 (4) MEETINGS.— 15 (A) I NITIAL MEETING .—Not later than 30 16 days after the date on which all members of the 17 Commission have been appointed, the Commis-18 sion shall hold the first meeting of the Commis-19 sion.",0,shall,shall,obligation,positive,modal_aux,hold,hold the first meeting of the Commis-19 sion,False,modal_head,,,,0,,,False,14 ( 4 ) MEETINGS . — 15 ( A ) I NITIAL MEETING .—Not later than 30 16 days after the date on which all members of the 17 Commission have been appointed,meeting,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12315,20 (B) F REQUENCY.—The Commission shall 21 meet at the call of the Co-Chairpersons.,0,shall,shall,obligation,positive,modal_aux,meet,meet,False,modal_head,,,,0,,,False,20 ( B ) F REQUENCY.—The Commission,commission,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12316,"22 (C) QUORUM.—A majority of the members 23 of the Commission shall constitute a quorum, 24 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01011",0,shall,shall,obligation,positive,modal_aux,constitute,constitute a quorum,False,modal_head,,,,0,,,False,22 ( C ) QUORUM.—A majority of the members 23 of the Commission,quorum.—a,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12318,"Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7, 2021 (10:22 a.m.) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml (827574|9) 1012 but a lesser number of members may hold hear-1 ings.",0,may,may,permission,positive,modal_aux,hold,hold hear-1 ings,False,modal_head,,,,0,,,False,G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml ( 827574|9 ) 1012 but a lesser number of members,g:\vhlc\120721\120721.004.xml,explicit,nsubj,True,False,,,,norm_candidate
03807803a9187364,12319,2 (5) C O-CHAIRPERSONS.—Co-Chairpersons of 3 the Commission shall be selected by the Leadership 4 of the Senate and the House of Representatives as 5 follows: 6 (A) 1 Co-Chairperson selected by the Ma-7 jority Leader of the Senate and the Speaker of 8 the House of Representatives from the members 9 of the,0,shall,shall,obligation,positive,modal_aux,select,selected,False,modal_head,,,,0,,,False,2 ( 5 ) C O - CHAIRPERSONS.—Co - Chairpersons of 3 the Commission,chairperson,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12322,"Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7, 2021 (10:22 a.m.) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml (827574|9) 1013 Afghanistan during the relevant period, including 1 decisions, assessments, and events that preceded the 2 war in Afghanistan; and 3 (2) to develop a series of lessons learned and 4 recommendations for the way forward that will in-5 form future decisions by Congress and policymakers 6 throughout the United States Government.",0,,,,,,develop,develop a series of lessons learned and 4 recommendations for the way forward that will in-5 form future decisions by Congress and policymakers,False,strategy_root,,,,0,assessments,sentence,True,"Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7 , 2021 ( 10:22 a.m. ) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml ( 827574|9 ) 1013 Afghanistan during the relevant period , including 1 decisions , assessments , and events that preceded the 2 war in Afghanistan ; and 3 ( 2 )",h,explicit,nsubj,True,False,,,,strategy_candidate
03807803a9187364,12324,"I N GENERAL .—The Commission shall 10 conduct a thorough study of all matters relating 11 to combat operations, reconstruction and secu-12 rity force assistance activities, intelligence ac-13 tivities, and diplomatic activities of the United 14 States pertaining to the Afghanistan during the 15 period beginning June 1, 2001, and ending Au-16 gust 30, 2021.",0,shall,shall,obligation,positive,modal_aux,conduct|end,"conduct a thorough study of all matters relating 11 to combat operations , reconstruction and secu-12 rity force assistance activities|ending Au-16",True,modal_head,,,,0,,,False,10,10,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12325,"17 (B) M ATTERS STUDIED .—The matters 18 studied by the Commission shall include— 19 (i) for the time period specified under 20 subparagraph (A)— 21 (I) the policy objectives of the 22 United States Government, includ-23 ing— 24 (aa) military objectives; 25 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01013",0,shall,shall,obligation,positive,modal_aux,include,include 19 ( i 21 ( I ),False,modal_head,for the time period specified under 20 subparagraph ( A ),prep_phrase,for,1,,,False,matters 18 studied by the Commission,matter,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12327,"meeting 9 the objectives described in clause (i), 10 including an analysis of— 11 (aa) military efforts; 12 (bb) diplomatic efforts; 13 (cc) development efforts; 14 and 15 (dd) intelligence efforts; and 16 (IV) the efficacy of counterter-17 rorism efforts against al Qaeda, the 18 Islamic State Khorasan Province, and 19 other foreign terrorist organizations in 20 degrading the will and capabilities of 21 such organizations— 22 (aa) to mount external at-23 tacks against the United States 24 or its allies and partners; or 25 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01014",0,,,,,,meet,"meeting the objectives described in clause ( i ) , 10 including an analysis of — 11 ( aa ) military efforts",False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
03807803a9187364,12338,"Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7, 2021 (10:22 a.m.) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml (827574|9) 1019 (I) IN GENERAL .—Not later than 1 1 year after the date of the initial 2 meeting of the Commission, and an-3 nually thereafter, the Commission 4 shall submit to the appropriate con-5 gressional committees a report de-6 scribing the progress of the activities 7 of the Commission as of the date of 8 such report, including any findings, 9 recommendations, or lessons learned 10 endorsed by the Commission.",0,shall,shall,obligation,positive,modal_aux,submit,submit,False,modal_head,,,,0,,,False,the Commission 4,commission,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12339,11 (II) A DDENDA.—Any member of 12 the Commission may submit an ad-13 dendum to a report required under 14 subclause (I) setting forth the sepa-15 rate views of such member with re-16 spect to any matter considered by the 17 Commission.,0,may,may,permission,positive,modal_aux,submit,submit an ad-13 dendum,False,modal_head,,,,0,,,False,11 ( II ) A DDENDA.—Any member of 12 the Commission,member,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12340,"18 (III) B RIEFING.—On the date of 19 the submission of each report, the 20 Commission shall brief Congress.",0,shall,shall,obligation,positive,modal_aux,brief,brief Congress,False,modal_head,,,,0,,,False,the 20 Commission,commission,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12344,"Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7, 2021 (10:22 a.m.) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml (827574|9) 1020 mission shall submit to Congress a re-1 port that contains a detailed state-2 ment of the findings, recommenda-3 tions, and lessons learned endorsed by 4 the Commission.",0,shall,shall,obligation,positive,modal_aux,submit,"submit a re-1 port that contains a detailed state-2 ment of the findings , recommenda-3 tions",False,modal_head,,,,0,,,False,1020 mission,mission,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12345,5 (II) A DDENDA.—Any member of 6 the Commission may submit an ad-7 dendum to the report required under 8 subclause (I) setting forth the sepa-9 rate views of such member with re-10 spect to any matter considered by the 11 Commission.,0,may,may,permission,positive,modal_aux,submit,submit an ad-7 dendum to the report required under 8 subclause ( I ) setting forth the sepa-9 rate views of such member with re-10 spect to any matter considered by the 11 Commission,False,modal_head,,,,0,,,False,5 ( II ) A DDENDA.—Any member of 6 the Commission,member,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12346,12 (III) E XTENSION.—The Commis-13 sion may submit the report required 14 under subclause (I) at a date that is 15 not more than 1 year later than the 16 date specified in such clause if agreed 17 to by the chairperson and ranking 18 member of each of the appropriate 19 congressional committees.,0,may,may,permission,positive,modal_aux,submit,submit the report required 14 under subclause ( I ) at a date that is 15 not more than 1 year later than the 16 date specified in such clause,False,modal_head,if agreed 17 to by the chairperson and ranking 18 member of each of the appropriate 19 congressional committees,trigger_clause,if,1,,,False,12 ( III ) E XTENSION.—The Commis-13 sion,sion,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12348,para-21 graph (1)(B) shall be submitted and publicly 22 released on a Government website in unclassi-23 fied form but may contain a classified annex.,0,shall,shall,obligation,positive,modal_aux,submit|release|contain,submitted|released|contain a classified annex,True,modal_head,,,,0,,,False,para-21 graph ( 1)(B ),graph,explicit,nsubjpass,False,False,,,,norm_candidate
03807803a9187364,12350,"2 (i) I N GENERAL .—Not later than 4 3 years after the date that the report re-4 quired by subparagraph (A)(ii) is sub-5 mitted, each relevant agency of jurisdiction 6 shall submit to the committee of jurisdic-7 tion a report on the efforts of such agency 8 to declassify such annex.",1,shall,shall,obligation,positive,modal_aux,submit,submit a report on the efforts of such agency,False,modal_head,,,,0,,,False,each relevant agency of jurisdiction 6,agency,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12351,9 (ii) CONTENTS.—Each report required 10 by clause,0,require,required,obligation,positive,deontic_predicate,,,False,predicate_xcomp,,,,0,,,False,9 ( ii ) CONTENTS.—Each report,report,explicit,nsubj,False,False,,,,other_low_confidence
03807803a9187364,12352,(i) shall include— 11 (I) a list of the items in the clas-12 sified annex that the agency is work-13 ing to declassify at the time of the re-14 port and an estimate of the timeline 15 for declassification of such items; 16 (II) a broad description of items 17 in the annex that the agency is declin-18 ing to declassify at the time of the re-19 port; and 20 (III) any justification for with-21 holding declassification of certain 22 items in the annex and an estimate of 23 the timeline for declassification of 24 such items.,0,shall,shall,obligation,positive,modal_aux,include,include 11 ( I ) a list of the items in the clas-12 sified annex that the agency is work-13 ing to declassify at the time of the re-14 port and an estimate of the timeline 15 for declassification of such items,False,modal_head,,,,0,,,False,i,i,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12354,"Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7, 2021 (10:22 a.m.) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml (827574|9) 1022 (f) POWERS OF COMMISSION.— 1 (1) H EARINGS.—The Commission may hold 2 such hearings, take such testimony, and receive such 3 evidence as the Commission considers necessary to 4 carry out its purpose and functions under this sec-5 tion.",0,may,may,permission,positive,modal_aux,hold|take|receive|carry,hold 2 such hearings|take such testimony|receive such 3 evidence as the Commission considers necessary to 4|carry out its purpose and functions,True,modal_head,,,,0,,,False,"Fmt 6652 Sfmt 6201 C:\USERS\HCROSS\APPDATA\ROAMING\SOFTQUAD\XMET AL\11.0\GEN\C\RCP.XML H December 7 , 2021 ( 10:22 a.m. ) G:\CMTE\AS\22\C\RCP.XML g:\VHLC\120721\120721.004.xml ( 827574|9 ) 1022 ( f ) POWERS OF COMMISSION .",h,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12358,I N GENERAL .—The Commission 9 may secure directly from a Federal depart-10 ment or agency such information as the 11 Commission considers necessary to carry 12 out this section.,0,may,may,permission,positive,modal_aux,secure|consider,secure|considers,True,modal_head,,,,0,,,False,I N GENERAL .—The Commission 9,commission,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12360,"— 14 Upon receipt of a written request by the 15 Co-Chairpersons of the Commission, the 16 head of the department or agency shall ex-17 peditiously furnish the information to the 18 Commission.",0,shall,shall,obligation,positive,modal_aux,furnish,furnish the information to the 18 Commission,False,modal_head,14 Upon receipt of a written request by the 15 Co - Chairpersons of the Commission,prep_phrase,upon,1,,,False,the 16 head of the department or agency,head,explicit,nsubj,False,False,,,,norm_candidate
03807803a9187364,12365,"Commission, shall 24 identify suitable space to house the oper-25 VerDate Nov 24 2008 10:22 Dec 07, 2021 Jkt 000000 PO 00000 Frm 01022",0,shall,shall,obligation,positive,modal_aux,identify,identify suitable space to house the oper-25 VerDate Nov 24 2008 10:22,False,modal_head,,,,0,,,False,Commission,commission,explicit,nsubj,False,False,,,,norm_candidate
